0|,|0.38617992401123047 0.3609168231487274 0.6573657989501953 0.010193957015872002 3.0966959457146004e-05 0.0007203904679045081 0.0003804985899478197 0.9999918937683105 0.7357072830200195 0.9999129176139832 0.1834113746881485 0.0008266029763035476 0.0007846397929824889 0.022680990397930145 0.0001956234045792371 0.00040901865577325225 0.0029971145559102297
1|,|0.000126947823446244 0.0020726134534925222 0.0017113132635131478 0.02297169342637062 0.0004083916428498924 0.009720836766064167 0.003169948235154152 0.00013558566570281982 0.0015614142175763845 0.0015609139809384942 0.022917360067367554 0.00022237082885112613 0.0018058657879009843 0.005829521920531988 0.06109911948442459 0.010711588896811008 0.10682700574398041
2|,|0.002784215146675706 0.023726269602775574 0.09413576126098633 0.022072207182645798 0.9623957276344299 0.0010442736092954874 0.7490597367286682 2.001787470362615e-05 0.0009420483838766813 0.0001888810220407322 0.0006593266734853387 0.00179768493399024 6.114727875683457e-05 0.467311292886734 0.004884738940745592 0.0007219593389891088 0.908081591129303
3|,|0.00019844486087094992 0.002475571818649769 0.04003666341304779 0.03128015622496605 0.25289663672447205 0.023264776915311813 0.056472212076187134 0.002334976103156805 0.0055249095894396305 0.011951022781431675 0.08363059908151627 0.0008557846886105835 0.005950908176600933 0.006725751329213381 0.06826230138540268 0.01040977519005537 0.03349015861749649
4|,|4.510947292146739e-06 0.0008497123490087688 3.024096258741338e-06 0.027798188850283623 7.694274245295674e-05 0.005945435259491205 0.0022439516615122557 0.0035678890999406576 0.9996705055236816 0.23066070675849915 0.3681749701499939 0.0008395930635742843 0.0002081014827126637 0.09249766170978546 0.007315438706427813 0.00010410731920273975 0.02084231935441494
5|,|0.9830410480499268 0.0048308223485946655 0.04343713819980621 0.009049843065440655 0.0023699388839304447 0.0013127285055816174 0.04593624174594879 0.9701364636421204 0.0024727857671678066 0.1657581925392151 0.004242393653839827 0.0008214169647544622 0.0004902441869489849 0.0294322669506073 0.03300939500331879 5.274152135825716e-05 0.0019522006623446941
6|,|0.0005841223173774779 0.0007779209408909082 0.0001417191233485937 0.00281720282509923 0.006122736260294914 0.9999802112579346 0.03672051057219505 0.01420515961945057 5.04377530887723e-05 0.00020530808251351118 0.00022928407997824252 0.01065031811594963 0.9999933838844299 0.004042922053486109 0.035552773624658585 0.9999991059303284 0.007612981833517551
7|,|0.3825691342353821 0.004310727585107088 0.002375213894993067 0.002801011549308896 0.00018166560039389879 0.005102949682623148 0.02097448706626892 0.7425785660743713 8.287824311992154e-05 0.03989548981189728 0.014638694003224373 0.00213326932862401 0.009986634366214275 0.23188307881355286 0.01018742099404335 0.0017169482307508588 0.0005790144787169993
8|,|0.006604366935789585 0.002633374650031328 0.4078761339187622 0.026877127587795258 0.014081176370382309 0.0006152068381197751 0.41185954213142395 0.0006824227166362107 0.003710589837282896 0.0007362911128439009 0.0015019574202597141 0.00011741458729375154 0.00020632018276955932 0.03655466064810753 0.11668147146701813 0.15619339048862457 0.20591102540493011
9|,|0.00015120403259061277 0.0015611130511388183 1.864670412032865e-05 0.004819843452423811 0.011974938213825226 0.014477357268333435 0.004048453643918037 1.9934490410378203e-05 0.005294573027640581 0.003536996664479375 0.004561689216643572 0.004281868692487478 0.0024262270890176296 0.007406536489725113 0.043929483741521835 5.968259574729018e-05 0.07112634927034378
10|,|0.004946916364133358 0.0003041078452952206 0.03206710144877434 0.0004463940567802638 0.0003497131110634655 0.011494364589452744 0.08155236393213272 0.002470950596034527 0.058074142783880234 0.013590767979621887 0.0014897489454597235 3.803124855039641e-05 0.0004056511679664254 0.015300135128200054 0.00042183048208244145 0.9973273277282715 0.9961073994636536
11|,|0.0016561714000999928 0.02280588261783123 0.5072964429855347 0.09097704291343689 0.0044798473827540874 0.008157756179571152 0.9862248301506042 0.0028253206983208656 0.5044282674789429 0.8053722977638245 0.24229834973812103 4.888017429038882e-05 0.0026157195679843426 0.8361753225326538 0.7666448950767517 0.013595618307590485 0.047202832996845245
12|,|0.0029262767639011145 0.9990419745445251 0.8172523975372314 0.15162892639636993 0.003002261044457555 0.0019415932474657893 0.016954638063907623 0.0008378805359825492 0.9808187484741211 0.05521533265709877 0.7318390607833862 0.00010157698852708563 0.000442618882516399 0.01629967801272869 0.0055439407005906105 0.0001607220183359459 0.030802443623542786
13|,|0.00031048053642734885 0.0030570593662559986 0.0010075221071019769 0.003623375203460455 0.041434209793806076 0.9999790787696838 0.0015605411026626825 0.7136815190315247 0.002449004678055644 0.0024768030270934105 0.0004915417521260679 0.014351347461342812 0.9999997615814209 0.0002304489753441885 0.0002617419813759625 0.9999999403953552 0.018622366711497307
14|,|0.00046057350118644536 0.0006679354119114578 0.0004123688268009573 0.0010927376570180058 0.00065651471959427 0.00795742217451334 0.1463652104139328 0.0005734118167310953 0.001643292373046279 0.0019065174274146557 0.0010524637764319777 0.00023526267614215612 0.00056462426437065 0.0046294438652694225 0.024122070521116257 0.11576681584119797 0.13852250576019287
15|,|0.002280106768012047 5.548640911001712e-05 2.9248447390273213e-05 9.035520633915439e-05 0.9999999403953552 0.5444939136505127 0.08415140211582184 0.014090294018387794 0.0004428924585226923 5.931682608206756e-06 1.0780770935525652e-05 0.9999592900276184 0.02481651119887829 0.3725399971008301 0.001813422655686736 0.01680239476263523 0.007582148537039757
16|,|0.003399001434445381 0.9951820373535156 0.030324310064315796 0.8278633952140808 0.012918682768940926 0.007063403259962797 0.06294721364974976 0.0008906431612558663 0.9969090223312378 0.0019376679556444287 0.7609221935272217 4.482520671444945e-05 0.00026506808353587985 0.0322350449860096 0.5807844400405884 0.0007842037593945861 3.2723803542467067e-06
17|,|0.11277227103710175 0.02586054801940918 0.011753784492611885 0.0016874573193490505 0.0011793645098805428 0.0026194194797426462 0.051475007086992264 0.0013981831725686789 0.024284567683935165 0.005495505407452583 0.002396699972450733 0.0015996159054338932 0.0026554923970252275 0.03920335695147514 0.833156168460846 0.11116565763950348 0.8330133557319641
18|,|0.17700481414794922 0.02461494691669941 0.07128854840993881 0.6450666785240173 0.0002695215225685388 0.016946591436862946 0.012056541629135609 0.28061026334762573 0.7933871150016785 0.6910790205001831 0.9994128942489624 0.0340578556060791 0.01374977920204401 0.0882873386144638 0.0011997538385912776 0.008929617702960968 0.31994539499282837
19|,|0.9995684027671814 0.5574804544448853 0.9965253472328186 0.0058405157178640366 0.03890911117196083 0.025798862800002098 0.01845141313970089 0.9992601275444031 0.06082165241241455 0.9776313304901123 0.019394690170884132 0.008046584203839302 0.0005704205250367522 0.020727159455418587 0.3627318739891052 0.0008193383109755814 0.0004928158596158028
20|,|8.374290700885467e-06 3.2981071854010224e-05 7.948839993332513e-06 0.00014053187624085695 0.0003370690392330289 0.22327637672424316 0.9675173759460449 0.015037273056805134 0.021447662264108658 0.00023935132776387036 0.0003464039182290435 0.00021498966088984162 0.016452154144644737 0.9988650679588318 0.305112361907959 0.9995584487915039 0.00084781862096861
21|,|0.0033469107002019882 0.0022619531955569983 0.008196216076612473 0.00321596791036427 0.00185840530321002 0.036684926599264145 0.017705455422401428 0.00017384704551659524 0.0009170245612040162 0.0036408789455890656 0.008821600116789341 0.0033575871493667364 0.004921742249280214 0.00773962028324604 0.9774256348609924 0.10317854583263397 0.0006481246673502028
22|,|0.000535396917257458 0.0006675827316939831 0.011007850989699364 0.0029342500492930412 1.7135736925411038e-05 0.011988966725766659 0.001498137367889285 0.0003155332524329424 0.16807569563388824 0.9952616095542908 0.017732614651322365 0.0010310751385986805 0.0016297210240736604 0.016694488003849983 0.004612233955413103 1.5771642210893333e-05 0.01678350940346718
23|,|0.1750105917453766 0.0035239423159509897 0.0011972656939178705 0.26278921961784363 7.600223761983216e-05 0.002608946990221739 0.0020113512873649597 0.032006580382585526 0.00031888557714410126 0.7567772269248962 0.1549600064754486 0.0005830047884956002 0.0028468009550124407 0.055948562920093536 0.0012119344901293516 0.00040279727545566857 0.003929089289158583
24|,|0.00016354757826775312 0.006571340840309858 0.9997804164886475 0.8115335702896118 0.00037121272180229425 0.004063216503709555 0.010025981813669205 0.0010306971380487084 0.0002642076287884265 0.008068252354860306 0.6570844650268555 0.00021485824254341424 0.0005904193385504186 0.03869394585490227 0.0016565248370170593 0.9991973638534546 0.008304919116199017
25|,|0.001134468475356698 0.0014873514883220196 0.0024341365788131952 0.8166631460189819 0.00027677410980686545 0.0014870857121422887 0.021953925490379333 0.0002560617576818913 0.005498833488672972 0.008436037227511406 0.5892886519432068 0.003424634225666523 0.0023642785381525755 0.07027146220207214 0.030332544818520546 0.8245469927787781 0.24071542918682098
26|,|0.0024989673402160406 0.007767817005515099 0.0009328769519925117 0.0013342482270672917 0.005247726105153561 0.016311783343553543 0.007223720662295818 0.00033056963002309203 0.0010068351402878761 0.002293790690600872 0.03938394412398338 0.003959081135690212 0.006818266119807959 0.010022138245403767 0.031069185584783554 0.008623408153653145 0.012282929383218288
27|,|0.5953311920166016 0.9957513809204102 0.011814824305474758 0.006906799040734768 0.0028935095760971308 0.0839831605553627 0.00592760369181633 0.00435021473094821 0.050974875688552856 9.067889186553657e-05 0.0010778687428683043 0.002794946078211069 0.0007118828361853957 0.013729605823755264 0.05700495466589928 0.9933844208717346 0.002394716255366802
28|,|3.4829872674890794e-06 0.0002240070461994037 0.032075922936201096 0.9313977360725403 0.00011263360647717491 0.005425021052360535 0.0047876532189548016 0.003475491888821125 0.031365666538476944 0.13037508726119995 0.9973390102386475 0.0026864614337682724 0.0006000921130180359 0.006871955469250679 0.07379554957151413 0.0011239604791626334 0.0030070352368056774
29|,|0.5246565341949463 0.8981133699417114 0.9306618571281433 0.003520607016980648 0.05137350410223007 0.0009477318963035941 0.0009626518003642559 0.003044277196750045 0.014066865667700768 0.056652478873729706 0.008812258020043373 0.005096991080790758 0.0001571711472934112 0.0016662310808897018 0.0033588786609470844 0.0014209954533725977 0.04759250208735466
30|,|1.4117781574896071e-05 0.00016364225302822888 0.00020990778284613043 0.0005527890753000975 0.00022937524772714823 0.027186356484889984 0.03160758689045906 0.022250643000006676 0.02502245083451271 0.8585350513458252 0.06195119768381119 0.04146146401762962 0.0079774996265769 0.2652025818824768 0.0028896755538880825 0.001419254345819354 0.07708887755870819
31|,|0.04964471235871315 0.006363364867866039 0.028225693851709366 0.012563454918563366 0.9997175931930542 0.11231255531311035 0.34397053718566895 0.21544617414474487 0.008455806411802769 0.0038194560911506414 0.0014055853243917227 0.9985162615776062 0.1589558720588684 0.5664742588996887 0.5537217855453491 0.5624332427978516 0.012186557054519653
32|,|0.2573193311691284 0.9802827835083008 0.531701385974884 0.003988434094935656 1.3369798580242787e-05 0.0005049724713899195 0.0009038266143761575 0.25286921858787537 0.16821371018886566 0.9962438941001892 0.07979770749807358 5.8098485169466585e-05 0.00045818169019185007 0.0009158766479231417 0.0006466153427027166 2.6682193492888473e-05 0.9801386594772339
33|,|0.017309539020061493 0.011881807819008827 0.011301272548735142 0.005963473115116358 0.019459033384919167 0.05774712935090065 0.16104795038700104 0.13882429897785187 0.046749234199523926 0.04421297460794449 0.03327731788158417 0.18949858844280243 0.13664425909519196 0.13057801127433777 0.11606545746326447 0.03126756474375725 0.7404671311378479
34|,|0.05267136171460152 0.058051034808158875 0.05872957035899162 0.04843795672059059 0.24603329598903656 0.010465188883244991 0.008675201795995235 0.1362171471118927 7.947750418679789e-05 3.8055877666920424e-05 0.006057974882423878 8.395701297558844e-05 0.015902934595942497 0.0020487026777118444 0.27405157685279846 0.0015230478020384908 0.002605746267363429
35|,|0.0011215275153517723 0.025374993681907654 0.006368976552039385 0.023566901683807373 0.0029188599437475204 0.010380340740084648 0.08496317267417908 0.012678233906626701 0.0405225045979023 0.10582897812128067 0.2598000466823578 0.0031153548043221235 0.032326605170965195 0.020652325823903084 0.06643635779619217 0.12987522780895233 0.547594428062439
36|,|0.8792024850845337 0.9909770488739014 0.7011598944664001 0.9953687787055969 0.0034617262426763773 0.0013770496007055044 0.16508784890174866 0.0004083400417584926 0.02640564553439617 0.0007765203481540084 0.814024806022644 7.225659646792337e-05 0.0007685713935643435 0.0063476404175162315 0.01507792342454195 0.011920002289116383 0.09447482228279114
37|,|0.26783230900764465 0.0015927513595670462 0.005187089089304209 0.0021493369713425636 0.00030079216230660677 0.001517848577350378 0.049373406916856766 0.000563151843380183 1.4133811419014819e-05 1.9869699826813303e-05 0.001245991443283856 0.00020486257562879473 0.00021138183365110308 0.11964285373687744 0.0002218615118181333 0.00016439448518212885 0.009544884786009789
38|,|0.002451846608892083 0.00028571326402015984 0.023919623345136642 0.0008234733249992132 0.0001412554702255875 0.00046581318019889295 0.6021798849105835 0.00029262626776471734 0.006714208982884884 0.01692577823996544 0.03523486480116844 0.0011346398387104273 0.00031137451878748834 0.21238073706626892 0.6778991222381592 0.13871560990810394 0.9999891519546509
39|,|0.0004095217736903578 0.0010928901610895991 0.004213036969304085 0.0025573065504431725 0.04863132908940315 0.6495358943939209 0.5186212062835693 0.00163531384896487 0.00047116653877310455 0.0025079098995774984 0.002291759941726923 0.019204339012503624 0.007377652917057276 0.621301531791687 0.24965356290340424 0.999602735042572 0.00016927518299780786
40|,|0.0012831275817006826 0.000963023689109832 0.07878755033016205 0.9597460031509399 0.0011197493877261877 0.009338568896055222 0.03302541747689247 0.000455779634648934 3.878199640894309e-05 0.0002112368238158524 0.005395493935793638 3.831309004453942e-05 0.0003354771470185369 0.009161403402686119 0.0002632888499647379 0.8389131426811218 0.004776082932949066
41|,|0.013212071731686592 0.008861915208399296 0.0005290939589031041 0.00012964775669388473 0.9999995827674866 0.9999992847442627 0.007111429236829281 0.8703222274780273 0.05005296319723129 1.5126855032576714e-05 6.1985688262211625e-06 0.9999999403953552 1.0 0.0005327095277607441 0.37319469451904297 0.9999867677688599 0.030512427911162376
42|,|0.004026119597256184 0.022217359393835068 0.4166868031024933 0.0013838679296895862 0.0012205636594444513 0.002175165107473731 0.13189567625522614 0.004468898288905621 0.023203589022159576 0.038309041410684586 0.005569990258663893 0.00024363638658542186 0.0004017213941551745 0.030752670019865036 0.0006689150468446314 0.999847412109375 0.9658376574516296
43|,|0.05372173711657524 0.003957867622375488 0.0026366563979536295 0.0007379183080047369 0.05897178128361702 0.3260210156440735 0.4134068787097931 0.14773420989513397 0.4223206639289856 0.008824234828352928 0.07796229422092438 0.07874982804059982 0.009764929302036762 0.9865154027938843 0.46703556180000305 0.9979285001754761 0.8999824523925781
44|,|0.062444642186164856 0.0014026884455233812 0.09040140360593796 0.0076972139067947865 0.0002847960276994854 0.005262487567961216 0.041995901614427567 0.6332810521125793 0.04561709985136986 0.9997595548629761 0.6465039849281311 0.019165195524692535 0.0006875543622300029 0.06576293706893921 0.12085390836000443 0.004536200314760208 0.04390285909175873
45|,|0.9999936819076538 0.9999696016311646 0.002275959588587284 0.012019873596727848 0.9999942183494568 0.2978845536708832 0.00048374300240539014 0.9999896883964539 0.9999990463256836 0.0001786583598004654 0.018617812544107437 0.999964714050293 0.00018821057165041566 0.0018104314804077148 0.004385389853268862 0.9999918937683105 0.004406677559018135
46|,|0.011108499020338058 0.18796908855438232 0.012656833976507187 0.03634254261851311 0.0003559645265340805 0.0018744016997516155 0.011499988846480846 0.002374029252678156 0.005438199266791344 0.030683930963277817 0.0026848765555769205 0.0004057369369547814 0.000950567948166281 0.0018724973779171705 0.005195125937461853 0.022450773045420647 0.009628547355532646
47|,|0.022615952417254448 0.9951164722442627 0.04067447409033775 0.5927711725234985 0.004351112991571426 0.002848036354407668 0.05645709112286568 0.011042498983442783 0.2372000366449356 0.00016881927149370313 0.05781080946326256 0.0004775293928105384 0.03570500388741493 0.004410295281559229 0.00793356355279684 0.031057070940732956 0.5001693964004517
48|,|1.4688341252622195e-05 3.3062755392165855e-05 0.00018616644956637174 0.0018540701130405068 8.74787201610161e-06 0.026937397196888924 0.01244529988616705 2.6628211344359443e-05 0.006075883284211159 0.0380801185965538 0.051607418805360794 0.01854860410094261 0.0009779861429706216 0.12727616727352142 0.11310810595750809 0.21829114854335785 0.022026315331459045
49|,|0.007627605926245451 0.011036254465579987 0.030000563710927963 0.0021382139530032873 0.30228114128112793 0.1650201976299286 0.010558662004768848 0.0008881156682036817 0.0024726088158786297 0.0010721121216192842 0.018426116555929184 0.00433924188837409 0.000290846626739949 0.02220047079026699 0.012800922617316246 0.9999811053276062 0.016155827790498734
50|,|0.3215891420841217 0.28417477011680603 0.683440625667572 0.40532657504081726 0.005267660599201918 0.12465137988328934 0.311641663312912 0.5454477667808533 0.01938055083155632 0.1647624969482422 0.026720650494098663 0.0037159023340791464 0.016792016103863716 0.287719190120697 0.1532694399356842 0.9385072588920593 0.016523992642760277
