0|,|0.0023541320115327835 6.518841837532818e-05 0.00014006560377310961 0.00038780318573117256 6.374054919433547e-06 0.0011037529911845922 0.0001109437071136199 0.5765623450279236 0.007917165756225586 0.1893657147884369 0.019832655787467957 0.001309264567680657 0.011656378395855427 0.0035594888031482697 0.0006680079968646169 0.0002835636551026255 0.001665805815719068
1|,|1.5663104932173155e-05 2.4384158678003587e-05 2.469959326845128e-06 0.0002477966481819749 0.00014197205018717796 0.00011680256284307688 0.0002623621257953346 2.800330548780039e-05 9.133653293247335e-06 1.4168414963933174e-05 0.0003886746126227081 8.961915591498837e-05 4.214444197714329e-05 0.00019421537581365556 0.00016482558567076921 0.00041963052353821695 0.0013731655199080706
2|,|0.00030534484540112317 0.008599036373198032 0.0011921500554308295 0.016605911776423454 0.29385000467300415 0.0007308448548428714 0.023910710588097572 3.2528034807910444e-06 3.749933966901153e-05 1.7549942867844948e-06 0.0012792586348950863 0.0014008758589625359 8.497836824972183e-05 0.0004627881571650505 0.0005652514519169927 0.7380905151367188 0.47632649540901184
3|,|0.0012119406601414084 2.0589975974871777e-05 0.0005559020792134106 0.001379173481836915 0.00015224932576529682 4.669242480304092e-05 0.21295250952243805 0.0013563260436058044 0.0014294539578258991 0.022403787821531296 0.015247016213834286 0.004320702515542507 0.0010416855802759528 0.7704559564590454 0.8916265368461609 0.008573438972234726 0.8204428553581238
4|,|0.00755526777356863 0.004825779236853123 0.00047103269025683403 0.0017625046893954277 9.257689271180425e-06 0.00011142313451273367 0.00032095485948957503 0.7125202417373657 0.7469754219055176 0.5757748484611511 0.14531348645687103 0.0036050586495548487 0.0012596402084454894 0.010383917950093746 0.009161382913589478 0.02016734704375267 0.3109661042690277
5|,|0.8961009383201599 0.0008155202958732843 0.0027457948308438063 0.0003846545878332108 0.0007974705076776445 0.00038992136251181364 0.01516333594918251 0.9794943332672119 0.003607603022828698 0.03826523199677467 0.0003655011241789907 0.006266195792704821 0.003309121122583747 0.22777333855628967 0.04121041297912598 0.002348944777622819 0.009372146800160408
6|,|9.483445865043905e-06 2.1843163267476484e-05 0.007401125971227884 9.933550245477818e-06 0.0025516380555927753 0.9971486926078796 0.07640919834375381 0.0003095970314461738 1.8257394913234748e-05 0.0024134251289069653 0.0002884317946154624 0.0019136600894853473 0.9885751605033875 0.004083308391273022 0.006565835326910019 0.9996945858001709 4.982923201168887e-06
7|,|0.0003562477068044245 2.9079808882670477e-05 1.2767684893333353e-05 0.0002457682276144624 0.0002667696971911937 0.00027104062610305846 0.0010128900175914168 0.0008581933798268437 1.5279976651072502e-05 9.989420505007729e-05 0.00032677705166861415 0.0002513681538403034 0.0002489548933226615 0.001599345589056611 0.00033652264392003417 0.00038015845348127186 0.0030723116360604763
8|,|6.826573371654376e-05 0.00020938139641657472 3.5434899473330006e-05 0.0030835706274956465 0.0006874848040752113 0.000728392566088587 0.000804796174634248 0.00014628643111791462 0.00010492429282749072 0.00017134037625510246 0.006176208145916462 0.0006082912441343069 0.0002446766011416912 0.000590919575188309 0.0004928099806420505 0.0015838495455682278 0.003952781669795513
9|,|1.2252858141437173e-05 9.977773515856825e-06 1.3456605074679828e-06 0.00015430862549692392 6.835119711467996e-05 6.057135033188388e-05 0.0001548888540128246 2.4620605472591706e-05 4.800630449608434e-06 1.1701759831339587e-05 0.00024634203873574734 5.910840263823047e-05 2.9760822144453414e-05 0.00015599559992551804 0.00013363672769628465 0.000138863964821212 0.0008727549575269222
