0|,|0.0010706756729632616 3.360317350598052e-06 4.843390115638613e-07 3.5200806451030076e-05 2.865794840545277e-06 3.889286745106801e-06 7.68210117740864e-09 0.9999618530273438 0.5953759551048279 0.9998014569282532 1.6788124412414618e-05 2.3039963707560673e-05 8.697118755662814e-05 8.523050382791553e-06 6.1234409258759115e-06 2.5011036996147595e-05 7.126883474484202e-07
1|,|3.280835153418593e-05 2.794793772409321e-06 1.1652970215436653e-06 0.00010996134369634092 1.715207690722309e-05 3.822677899734117e-05 0.01096031628549099 3.1763167498866096e-05 1.4308558093034662e-05 4.88776495330967e-05 0.0010500317439436913 4.150129097979516e-05 8.30280696391128e-05 3.666739576146938e-05 0.00015742039249744266 1.5168152458500117e-05 8.901559340301901e-06
2|,|1.6537489955226192e-06 0.00027084036264568567 0.016487877815961838 5.351562504074536e-05 0.9983762502670288 1.7469152226112783e-05 0.7668778896331787 4.2957299228874035e-06 2.4989862140500918e-05 3.183475598689256e-07 6.33376714631595e-07 0.00018001730495598167 3.226093758712523e-05 8.799944043857977e-05 8.527607775477009e-08 0.011159439571201801 1.0
3|,|3.2743705560278613e-06 9.143651368503924e-06 1.9484552467474714e-05 0.00024141663743648678 6.353104254230857e-05 3.902725802618079e-05 2.6968489237333415e-06 6.871385994600132e-05 7.324413672904484e-06 4.565349081531167e-05 0.168903186917305 2.116492214554455e-05 5.630937812384218e-05 2.4201097403420135e-05 8.069298201007769e-05 0.08810961246490479 0.005445597227662802
4|,|1.6524188595212763e-06 0.0052754818461835384 5.727348479922512e-07 4.9871974624693394e-05 1.0857384040718898e-06 1.8739217921392992e-05 0.06570444256067276 2.6202578737866133e-05 1.0 0.9999185800552368 0.0007516076439060271 7.258941536747443e-07 2.4707447664695792e-05 2.2975682441028766e-05 9.733527122079977e-07 4.826827716897242e-05 0.0006700606318190694
5|,|0.99886155128479 0.00011324219667585567 0.20943745970726013 0.0052997334860265255 1.2162221310063615e-06 5.360886461858172e-06 0.4049898386001587 0.999998152256012 1.2745927335799934e-07 2.7767706342274323e-05 9.230455907527357e-05 1.44526507028786e-06 0.0007095751352608204 0.0001136140781454742 3.3123662433354184e-05 1.1684564924507868e-05 6.580040121662023e-07
6|,|0.00010465269588166848 9.62800413617515e-07 6.529863760817989e-09 3.392672624613624e-06 2.498526737326756e-05 0.9999961256980896 4.769570978169213e-07 0.000351650727679953 1.0507105798751581e-06 0.0009194001322612166 8.6056661530165e-06 0.028689293190836906 0.9999253749847412 0.00011039728269679472 0.0031426383648067713 0.9999995827674866 1.1017920087397215e-06
7|,|0.1560324877500534 8.868551049090456e-06 3.845793798973318e-06 6.521132490888704e-06 4.328458544478053e-06 1.6094185411930084e-05 0.00011781419743783772 0.6169635057449341 3.4235999919474125e-05 0.005415599327534437 0.01731111854314804 4.315111800679006e-05 7.579654629807919e-05 0.0012169713154435158 3.8388834582292475e-06 1.5993615306797437e-05 1.3745458318226156e-06
8|,|1.6590800441917963e-05 1.1290188695056713e-07 3.3625330075892634e-08 4.039342820760794e-05 1.067195739778981e-06 4.263902883394621e-05 0.7676912546157837 2.0125256924075074e-05 3.4900778700830415e-05 0.0006812944775447249 1.5298644939321093e-05 1.4082011148275342e-06 0.0001064542739186436 0.00017661790479905903 5.5045598855940625e-05 0.0012143866624683142 9.287161446991377e-06
9|,|0.0020103459246456623 2.3175005026132567e-06 2.5943350578927493e-07 2.115019378834404e-05 1.3934119124314748e-05 8.355006684723776e-06 2.0781110379175516e-06 5.474480985867558e-06 0.03252152353525162 1.0092012416862417e-05 2.9116878067725338e-05 3.157550600008108e-05 1.9138242350891232e-05 2.4274681891256478e-06 3.022641067218501e-06 1.8153459677705541e-06 0.0002842377289198339
